"newID","HUC_12","BRT","LND_CPUE","SRD_CPUE","Cottus_CPUE","avwid","pctfines","pctriffle","BrBank","MEANT","HAiFLS_alt","HAiFLS_for","pctSlope","avgT","avdep","mFlow","BRT_100m","adult_100m","mean_len","med_len","pctcbbl","SegLen","LND_ab","SRD_ab","Cottus_ab","Area_km2","effsec"
"UPI_75",70600020206,0,0,0,0,1.7,20.8333333333333,12.5,0.208333333333333,18.156087962963,94.9341354,0.0168676,22.8384497693,15.0499286786787,0.29125,0.405,0,0,0,0,79.1666666666667,150,0,0,0,3.31588059963,885
"UPI_84",70600020401,0,0,0,0,2.11666666666667,82.8571428571428,8.33333333333333,0.791666666666667,18.9649305555556,91.6177826,7.4522662,1.16846509682,16.1027884134134,0.163714285714286,0.209428571428571,0,0,0,0,17.1428571428571,165,0,0,0,2.32304687501,430
"UPI_85",70600020604,1,0,0,16.304347826087,3.5304347826087,0,54.1666666666667,0.625,17.6680787037037,41.6629295,57.5264244,0.140089699702,13.9197491241241,0.248,0.204,36.231884057971,29.3478260869565,210.13,204.5,94.2857142857143,276,0,0,45,11.5763287151,1866
"UPI_86",70600020301,1,0,0,0,2.85833333333333,10,37.5,1.66666666666667,14.5513657407407,75.464859,16.0228348,4.90593066329,11.6331719219219,0.223611111111111,0.231944444444444,5.18518518518519,3.33333333333333,163,186,90,270,0,0,0,3.47060526689,1468
"UPI_93",70600020602,0,0,0,0,1.63333333333333,22.2222222222222,29.1666666666667,0.0454545454545455,16.1285648148148,41.5553322,57.9315987,1.39484012629,13.6324242992993,0.175172413793103,0.170344827586207,0,0,0,0,66.6666666666667,150,0,0,0,2.63473553268,1239
"UPI_96",70600020403,0,36.4444444444444,0,0,4.8375,21.2765957446809,33.3333333333333,1.79166666666667,22.2465046296296,84.6182861,8.7269726,0.337038889217,18.0774868618619,0.281041666666667,0.291875,0,0,0,0,74.468085106383,450,164,0,0,20.3925576266,4596
"UPI_108",70600020405,0,0.222222222222222,0,0,2.96666666666667,10.8108108108108,25,0.916666666666667,18.6027178774929,99.2879639,0.2732082,33.9861530325,15.5823527918198,0.35972972972973,0.25972972972973,0,0,0,0,81.0810810810811,450,1,0,0,7.16108232991,2324
"UPI_109",70600020503,1,0.36231884057971,0,0,3.77083333333333,0,33.3333333333333,0.625,18.9732638888889,74.9416809,24.677969,3.65059114232,15.5147766516517,0.229310344827586,0.237241379310345,7.2463768115942,5.79710144927536,223.75,253.5,92.8571428571429,276,1,0,0,6.05342841518,1454
"UPI_117",70600020604,1,0,0,8.51851851851852,3.52083333333333,21.9512195121951,29.1666666666667,0.291666666666667,16.6258796296296,35.6902733,64.0907898,4.4551419772,12.8926457707708,0.240714285714286,0.187619047619048,34.4444444444444,25.9259259259259,204.956989247312,219,73.1707317073171,270,0,0,23,9.91821668346,2111
"UPI_118",70600020205,0,2.88888888888889,0.222222222222222,0,5.4375,21.7391304347826,16.6666666666667,1.16666666666667,21.9840509259259,83.9352112,5.1532969,2.62642149765,17.9056412662663,0.350434782608696,0.361276595744681,0,0,0,0,76.0869565217391,450,13,1,0,50.8892060641,3833
"UPI_123",70600020405,1,0,0,0,4.45416666666667,6.81818181818182,29.1666666666667,1.08333333333333,18.4933101851852,72.9326935,23.0814247,0.163439000522,16.3093812562563,0.305454545454545,0.234545454545454,4,3.77777777777778,223.722222222222,218.5,90.9090909090909,450,0,0,0,22.5305728664,3303
"UPI_128",70600020403,0,0,0,0,3.17083333333333,83.7837837837838,4.16666666666667,1.25,18.5765277777778,98.7795792,1.4e-06,2.58586134024,16.0193712462462,0.299189189189189,0.26027027027027,0,0,0,0,5.40540540540541,450,0,0,0,5.43988959016,1218
"UPI_130",70600020503,1,0,0,4.72222222222222,2.925,45.945945945946,16.6666666666667,0.416666666666667,18.2037731481481,52.8709679,39.1104546,8.34030296968,14.2829823573574,0.285789473684211,0.0673684210526316,3.61111111111111,1.94444444444444,167.846153846154,153,54.0540540540541,360,0,0,17,7.57489106938,1589
"UPI_135",70600020207,0,0,1.66666666666667,0,1.40833333333333,76.6666666666667,20.8333333333333,0.583333333333333,19.2979166666667,93.3201981,4.3185711,0.561976315881,15.859715965966,0.218666666666667,0.198333333333333,0,0,0,0,20,240,0,4,0,4.84535522874,1591
"UPI_149",70600020602,1,0,0,0,5.43333333333333,32.6086956521739,33.3333333333333,0.458333333333333,16.5852546296296,52.608532,43.5465355,4.49829347533,13.6347685185185,0.395531914893617,0.225744680851064,40.4444444444444,26.6666666666667,177.688351648352,175.26,65.2173913043478,450,0,0,0,16.2083220712,5436
"UPI_154",70600020302,1,0,0,0,3.92083333333333,2.7027027027027,41.6666666666667,0.25,18.4892592592593,77.6332779,13.6107121,0.58209764105,15.2284841091091,0.310810810810811,0.231351351351351,20.2279202279202,20.2279202279202,244.760563380282,225,94.5945945945946,351,0,0,0,12.0185988824,4575
"UPI_156",70600020208,1,0,0,0,3.33333333333333,15,62.5,0.583333333333333,10.7275925925926,45.4363937,54.1856232,16.1070156807,10.161534034034,0.197,0.2665,3.43137254901961,2.94117647058824,176.142857142857,180,82.5,204,0,0,0,1.98241709996,1238
"UPI_157",70600020501,1,0,0,5.11111111111111,5.74583333333333,45.8333333333333,8.33333333333333,0.416666666666667,19.7186342592593,70.9686203,21.1315403,3.62957967923,14.6140015015015,0.432083333333333,0.178125,35.3333333333333,33.7777777777778,238.666666666667,220,50,450,0,0,23,29.216932805,3326
"UPI_163",70600020502,1,0,0,55,4.34583333333333,8.88888888888889,25,0.5,18.1166898148148,59.1982231,40.6095695,2.49079588009,14.7485241491491,0.247555555555556,0.135333333333333,35,27.2222222222222,215.758064516129,184,88.8888888888889,180,0,0,99,11.2180347874,1569
"UPI_170",70600020503,0,0,0,0,1.84583333333333,33.3333333333333,0,0.625,19.8069907407407,30.5983658,69.2333908,0.639089772191,17.0161211211211,0.116666666666667,0.0875,0,0,0,0,66.6666666666667,150,0,0,0,1.43543310046,565
"UPI_14b",70600020606,1,0,0,0,2.57083333333333,62.5,25,0,18.140162037037,34.1191406,64.087616,0.571810279847,13.6783602352352,0.339375,0.3084375,6.66666666666667,6.66666666666667,246.05,227,28.125,300,0,0,0,9.50311147822,1526
"UPI_32b",70600020406,0,0,0,0,1.98333333333333,18.4210526315789,8.33333333333333,0.416666666666667,20.1396759259259,95.5999222,2.6046841,0.959905133078,16.0572891641642,0.303421052631579,0.310263157894737,0,0,0,0,65.7894736842105,150,0,0,0,5.33973929184,1369
"UPI_57b",70600020204,0,0,0.952380952380952,0,3.00833333333333,81.25,12.5,3.16666666666667,23.8612037037037,88.2332001,8.9146099,2.56162827346,18.1631131131131,0.364411764705882,0.104411764705882,0,0,0,0,18.75,210,0,2,0,12.4230490702,2018
"UPI_201",70600020301,1,0,0,0,4.625,3.7037037037037,45.8333333333333,0,14.2394444444444,72.340271,19.5544434,3.38793005857,12.1893931431431,0.171111111111111,0.253428571428571,17.0068027210884,12.2448979591837,168.88,166.5,85.1851851851852,294,0,0,0,3.70939178978,1345
"UPI_202",70600020204,1,0,0,0,2.85,12.1212121212121,66.6666666666667,0.35,17.0815972222222,62.7959518,30.7904701,5.65214008749,13.3164614614615,0.202424242424242,0.512727272727273,17.037037037037,15.1851851851852,210.5,190.5,87.8787878787879,270,0,0,0,4.04378662415,1430
"YEL_1",70600010904,1,0.222222222222222,0,0,5.99583333333333,25,29.1666666666667,0.916666666666667,22.05375,93.4841156,3.7210562,0.0722113107331,17.5538863863864,0.324375,0.265,5.33333333333333,5.11111111111111,296.458333333333,305.5,64.5833333333333,450,1,0,0,5.22784912796,4405
"YEL_4",70600011002,1,0,0,0,2.4,11.4285714285714,50,0.166666666666667,13.3723842592593,87.6966858,8.1076403,3.11672360978,12.6945884773663,0.166285714285714,0.336,20.8333333333333,18.8888888888889,201.054054054054,197,88.5714285714286,360,0,0,0,13.3601556183,1925
"YEL_17",70600010904,1,0,0,0,2.17708333333333,28,4.16666666666667,0.166666666666667,23.1765046296296,95.0303802,1.6840376,0.198101325164,17.1538100600601,0.3172,0.4924,0.416666666666667,0.416666666666667,390,390,72,240,0,0,0,5.77456248237,913
"YEL_20",70600010905,1,0,0,0,4.3875,13.0434782608696,54.1666666666667,0.708333333333333,20.9804166666667,74.9798508,19.3974342,1.38466659854,17.6584553303303,0.225,0.191739130434783,16,14.2222222222222,206.236111111111,207,73.9130434782609,450,0,0,0,5.06711677349,4515
"YEL_25",70600010901,0,0,0,0,0.970833333333334,12.5,20.8333333333333,0,18.6203009259259,98.2294464,0,0.490758616982,15.4952784034034,0.21,0.327083333333333,0,0,0,0,79.1666666666667,150,0,0,0,3.81724530205,945
"YEL_29",70600010601,1,0,0,0,2.65,20.6896551724138,25,0.166666666666667,23.3497453703704,78.7865143,11.331625,2.52194157873,18.9616485235235,0.231935483870968,0.191612903225806,1.33333333333333,1.33333333333333,240,240,79.3103448275862,150,0,0,0,3.80286817932,1293
"YEL_36",70600010905,0,0,0,0,1.8625,10.7142857142857,29.1666666666667,0.75,18.6027178774929,49.866333,34.5244102,12.5509290918,15.5823527918198,0.171935483870968,0.167741935483871,0,0,0,0,82.1428571428571,162,0,0,0,4.96826745081,633
"YEL_39",70600010602,0,0,0,0,0.9125,100,0,0.541666666666667,20.3731712962963,8.0743074,2.6882932,1.69511532678,14.3789996246246,0.349166666666667,0.110833333333333,0,0,0,0,0,150,0,0,0,0.333403294976,1498
"YEL_40",70600010904,1,1.55555555555556,0,0,6.14583333333333,4.54545454545455,50,0.208333333333333,22.7101157407407,81.7935562,14.6147203,10.0335756006,17.4095651901902,0.2475,0.366458333333333,19.1111111111111,19.3333333333333,246.022988505747,233,93.1818181818182,450,7,0,0,9.66771648855,3331
"YEL_41",70600010901,0,3.55555555555556,0,0,2.97826086956522,8.8235294117647,37.5,1.70833333333333,21.8590509259259,88.883194,8.23351,3.06681931978,17.6083395895896,0.234285714285714,0.242,0,0,0,0,76.4705882352941,450,16,0,0,2.04553677838,1848
"YEL_52",70600010904,1,0,0.666666666666667,0,1.89166666666667,11.5384615384615,29.1666666666667,0.833333333333333,20.7306944444444,80.2501678,9.0536451,5.99052098059,17.2373154404404,0.226923076923077,0.474230769230769,0.666666666666667,0,140,140,69.2307692307692,150,0,1,0,1.81446159718,1372
"YEL_56",70600010905,1,20.8888888888889,0,0,3.07916666666667,0,33.3333333333333,0.833333333333333,18.6027178774929,46.1051598,51.2126541,2.49161291543,15.5823527918198,0.250571428571429,0.197714285714286,3.77777777777778,3.55555555555556,219.058823529412,217,96.6666666666667,450,94,0,0,10.2374731897,1552
"YEL_57",70600010901,0,0,11.3333333333333,0,1.39583333333333,37.5,16.6666666666667,0.333333333333333,23.8886111111111,97.7161102,0.6838439,7.51774394653,19.8336949449449,0.283333333333333,0.362916666666667,0,0,0,0,50,150,0,17,0,3.37563244456,702
"YEL_65",70600010901,1,1.38888888888889,0,0,1.79583333333333,2.77777777777778,37.5,1,20.635625,91.6904831,4.9131527,5.25307624888,16.9411636636637,0.194444444444445,0.335277777777778,7.40740740740741,7.40740740740741,250.625,252,94.4444444444444,216,3,0,0,4.81383722391,1594
"YEL_73",70600010901,1,0.833333333333333,1.11111111111111,0,2.91666666666667,29.6296296296296,8.33333333333333,0.416666666666667,20.9844444444444,92.8608704,1.6613392,2.99979509065,17.6376889389389,0.441481481481481,0.391851851851852,0.555555555555556,0.555555555555556,396,396,59.2592592592593,360,3,4,0,2.61575554707,2151
"YEL_77",70600010801,1,36.9047619047619,4.16666666666667,0,2.8375,6.45161290322581,45.8333333333333,0.5,21.5436805555556,91.3974228,3.0320177,9.82287829417,17.797088963964,0.312727272727273,0.361515151515152,2.38095238095238,2.38095238095238,222.25,229.5,87.0967741935484,168,62,7,0,7.76788473564,1604
"YEL_80",70600010906,0,0,0,1.33333333333333,3.35833333333333,32.3529411764706,16.6666666666667,0.666666666666667,18.6027178774929,16.2052765,83.5687485,11.446742312,15.5823527918198,0.210294117647059,0.12,0,0,0,0,64.7058823529412,450,0,0,6,12.8766703397,1682
"YEL_82",70600010602,1,0,0,21.6666666666667,3.83333333333333,6.81818181818182,41.6666666666667,0.208333333333333,23.638587962963,38.1461182,61.8455505,0.0575517601098,15.9243824891068,0.305227272727273,0.232272727272727,23.3333333333333,17.5,192,198,93.1818181818182,240,0,0,52,5.56262393916,1963
"YEL_101",70600010901,0,0,5.45454545454545,0,2.09583333333333,20.6896551724138,33.3333333333333,1.39130434782609,20.3228009259259,94.3425598,0.0014899,4.18295432314,17.3414670920921,0.186896551724138,0.155862068965517,0,0,0,0,65.5172413793103,165,0,9,0,5.62257441657,903
"YEL_103",70600010702,1,0,0,0,2.60833333333333,13.8888888888889,33.3333333333333,0.5,17.9855324074074,5.2930517,94.6966782,1.05908898939,15.3317173423423,0.157777777777778,0.228888888888889,1.6025641025641,0.961538461538462,151.2,155,80.5555555555556,312,0,0,0,5.22705804711,1836
"YEL_105",70600010902,0,0,0,0,2.54166666666667,0,66.6666666666667,0,16.532662037037,74.811676,22.97715,2.742784272,13.6240890890891,0.119714285714286,0.303428571428571,0,0,0,0,100,150,0,0,0,5.87793778198,1275
"YEL_113",70600010904,0,0,0,0,1.32916666666667,24,25,1.66666666666667,24.0832407407407,94.8393326,3.8025002,14.765618607,18.6619557057057,0.1588,0.318,0,0,0,0,56,150,0,0,0,2.79821843791,413
"YEL_119",70600011001,0,2.5,0,0,2.9625,91.4893617021277,8.33333333333333,0.833333333333333,19.9325462962963,28.3814011,69.4409866,0.591644455563,16.0241372622623,0.35531914893617,0.187234042553191,0,0,0,0,6.38297872340426,360,9,0,0,20.1203207587,1837
"YEL_120",70600010905,1,2.22222222222222,0,0,4.5125,50,25,1.20833333333333,18.6027178774929,53.3406868,41.5897789,7.43378379571,15.5823527918198,0.234090909090909,0.202727272727273,9.77777777777778,6.44444444444444,198.522727272727,215.5,47.7272727272727,450,10,0,0,14.7159859024,3129
"YEL_129",70600010904,0,0,0.555555555555556,0,1.225,8,8.33333333333333,0.0416666666666667,18.5566666666667,91.8724976,3.297807,2.51385729228,15.5267774024024,0.3856,0.3816,0,0,0,0,88,180,0,1,0,3.28889035392,1191
"YEL_150",70600011001,0,0,0,0,1.82083333333333,20,41.6666666666667,0.583333333333333,18.4219444444444,32.7077255,59.7135811,0.0364688741537,15.5757094594595,0.1548,0.184,0,0,0,0,64,150,0,0,0,2.87186023906,668
"YEL_161",70600010904,1,0.308641975308642,0.925925925925926,0,3.25,10.8108108108108,25,0.916666666666667,20.0139351851852,94.3308792,2.7802911,5.45306515819,16.9123986486486,0.252162162162162,0.229459459459459,2.46913580246914,2.46913580246914,389,391.5,72.972972972973,324,1,3,0,6.0925192185,2852
"YEL_178",70600010602,1,6,0,1.55555555555556,4.62916666666667,25,20.8333333333333,0.5,18.0572222222222,36.8638763,60.1216202,1.43784641998,15.2459340590591,0.303888888888889,0.245,36.8888888888889,19.5555555555556,153.174698795181,168.5,66.6666666666667,450,27,0,7,7.07252648795,5255
"YEL_193",70600010902,1,0,0,0,7.5,17.7777777777778,41.6666666666667,0.791666666666667,19.7394212962963,78.6379547,16.8383675,1.98464156005,16.4280086336336,0.375111111111111,0.315555555555556,41.5555555555556,40.8888888888889,243.155080213904,248,82.2222222222222,450,0,0,0,25.0692313885,4136
"YEL_201",70600010601,1,0,0,1.38888888888889,2.9125,34.2105263157895,20.8333333333333,0.625,18.2513425925926,42.5711327,55.9356232,5.25454338693,15.1415077577578,0.329487179487179,0.222820512820513,28.0555555555556,20.2777777777778,184.50495049505,193,60.5263157894737,360,0,0,5,8.58196495317,2884
"YEL_202",70600010901,0,0,2.66666666666667,0,1.41666666666667,45.8333333333333,12.5,0.583333333333333,17.9342592592593,98.3512726,1.5149685,9.83510842545,15.5838707457457,0.280416666666667,0.0566666666666667,0,0,0,0,33.3333333333333,150,0,4,0,1.245249923,1376
"YEL_203",70600010902,1,0,0,0,6.43333333333333,12.7659574468085,45.8333333333333,1.45833333333333,13.3194907407407,92.2485962,5.0032735,22.8059643631,11.298348973974,0.413541666666667,0.349375,8.22222222222222,7.77777777777778,190,191,76.5957446808511,450,0,0,0,28.4071363922,3725
"YEL_204",70600010903,1,0,0,0,4.54583333333333,25,20.8333333333333,0.916666666666667,13.6253240740741,85.4729691,12.9460535,0.918692766573,11.0292655155155,0.419166666666667,0.205416666666667,34.6666666666667,33.3333333333333,234.737179487179,236,75,450,0,0,0,0.464157599342,5325
"LMAQ_5",70600030703,1,0,5.12820512820513,0,2.88333333333333,19.4444444444444,20.8333333333333,1.25,20.3291666666667,50.6438332,47.939209,5.07977974828,16.7971696696697,0.146111111111111,0.15,0.56980056980057,0.284900284900285,162,162,77.7777777777778,351,0,18,0,4.95255340483,1959
"LMAQ_48",70600030701,0,0,0,0,2.89166666666667,12.5,66.6666666666667,1.125,18.6027178774929,8.995862,85.8652039,22.7902114465,15.5823527918198,0.150555555555556,0.172777777777778,0,0,0,0,59.375,300,0,0,0,2.98336248416,1256
"LMAQ_10",70600030705,0,0,0,0,2.9,22.2222222222222,50,1.33333333333333,16.9863425925926,29.8060303,64.7364883,0.285059366905,13.025909034034,0.131724137931035,0.19,0,0,0,0,70.3703703703704,183,0,0,0,3.2726335932,911
"LMAQ_17",70600030703,1,0.666666666666667,0.666666666666667,92.3333333333333,4.8,16.6666666666667,41.6666666666667,0.416666666666667,18.6027178774929,39.6410332,59.9917831,8.08968869462,15.5823527918198,0.237234042553192,0.176382978723404,1,0,136.333333333333,137,80.9523809523809,300,2,2,277,7.56569143557,2487
"LMAQ_28b",70600030703,0,0,0.641025641025641,0,1.90833333333333,61.7647058823529,8.33333333333333,0.416666666666667,19.20675,93.4284058,1.7467092,4.0303231977,15.5357646396396,0.239411764705882,0.0858823529411765,0,0,0,0,23.5294117647059,156,0,1,0,5.43055890752,1020
"LMAQ_24",70600030701,1,0,0,0,3.47916666666667,7.5,29.1666666666667,0.833333333333333,18.2475462962963,34.4766541,58.1847878,0.342229285476,14.9738338338338,0.244761904761905,0.146190476190476,9.33333333333333,7.33333333333333,196.892857142857,208,85,300,0,0,0,5.74362079296,1876
"LMAQ_61",70600030705,1,6.06060606060606,0,0,5.6375,19.5652173913043,25,0.625,22.6255555555556,51.0857277,44.912468,24.1179006163,19.0837743993994,0.296304347826087,0.181086956521739,0.303030303030303,0.303030303030303,225,225,73.9130434782609,330,20,0,0,17.7468156394,4883
"UPI_23",70600020202,0,0,0,0,2.01875,86.8421052631579,8.33333333333333,0.458333333333333,15.4986574074074,77.8466034,3.3422244,0.905339807104,14.2132395833333,0.241578947368421,0.304473684210526,0,0,0,0,5.26315789473684,180,0,0,0,9.22708263311,2400
"UPI_25",70600020202,0,0,1.02564102564103,0,3.74375,46.8085106382979,4.16666666666667,0.0833333333333333,14.487662037037,93.1652756,0.3393331,3.81534015703,13.4407482638889,0.385744680851064,0.233404255319149,0,0,0,0,19.1489361702128,390,0,4,0,15.6901561644,6259
"UPI_28",70600020401,1,0.666666666666667,0,0.444444444444444,5.3875,10.6382978723404,41.6666666666667,0.625,18.1602546296296,76.0073166,12.1601791,0.900719,15.6670844907407,0.27,0.28468085106383,0.666666666666667,0.666666666666667,245,252,87.2340425531915,450,3,0,2,24.2131372692,6509
"UPI_70",70600020605,1,0,0,0.740740740740741,3.37916666666667,46.5116279069767,12.5,0.75,18.287037037037,37.6862144,62.1048622,20.8567531668,15.779494212963,0.18875,0.120416666666667,0.740740740740741,0,84.5,84.5,51.1627906976744,270,0,0,2,10.6732240441,1920
"UPI_73",70600020604,1,0,0,69.8275862068966,3.05625,16.6666666666667,29.1666666666667,0.375,13.6711111111111,58.202919,40.6795349,0.307057562111,12.309359375,0.255208333333333,0.197083333333333,14.0804597701149,11.2068965517241,252.183673469388,278,64.5833333333333,348,0,0,243,14.0322953929,5111
"UPI_78",70600020606,1,0,0,0,3.93541666666667,76.5957446808511,20.8333333333333,1.16666666666667,19.4758796296296,23.7121487,74.7585602,0.803609750771,16.5082459490741,0.149375,0.360208333333333,0.666666666666667,0.444444444444444,205.666666666667,223,17.0212765957447,450,0,0,0,14.7407404036,2855
"UPI_78b",70600020606,1,0,0,0,1.91666666666667,44.1176470588235,29.1666666666667,1.54166666666667,10.3484722222222,0.5363037,93.3640213,28.5848519792,9.78940277777778,0.114117647058824,0.251176470588235,0.666666666666667,0,86,86,35.2941176470588,150,0,0,0,2.66039408868,803
"UPI_112",70600020402,0,0.757575757575758,2.65151515151515,0,3.3875,31.25,20.8333333333333,1.79166666666667,22.7942361111111,95.4528275,3.1159301,31.9879245157,19.4633078703704,0.275208333333333,0.217708333333333,0,0,0,0,52.0833333333333,264,2,7,0,8.88046126633,3387
"UPI_151",70600020406,1,0,0,0.222222222222222,3.91875,8.33333333333333,70.8333333333333,0.791666666666667,20.6827083333333,84.3685837,13.1353903,4.05152888945,14.8809108796296,0.271458333333333,0.536041666666667,10,6,195.6,252,83.3333333333333,450,0,0,1,4.97558556567,3220
"UPI_153",70600020203,0,0,0,49.6031746031746,11.2083333333333,75,4.16666666666667,0.25,9.75951388888889,0.118678,99.8813248,0.351385945649,9.67833333333333,0.604375,0.167083333333333,0,0,0,0,22.9166666666667,252,0,0,125,0.0682363218789,6419
"UPI_165",70600020202,0,0,5.33333333333333,0,4.45,42.5531914893617,16.6666666666667,0.375,18.6027178774929,89.50991,1.911236,5.71324151221368,15.5823527918198,0.344791666666667,0.334791666666667,0,0,0,0,27.6595744680851,300,0,16,0,28.8615,3328
