"HUC8","MEANT","pctrun","pctrock","pctShade","pctBrBnk","HAiFLS_dev","HAiFLS_for","ml.value","2.5 %","97.5 %"
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0,4.57741341318681,26.0818952307692,52.0060543073634,38.8653221166068,65.2674521716261
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.0552721088435373,4.57741341318681,26.0818952307692,51.2920837778695,38.4086428354433,64.376195192187
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.110544217687075,4.57741341318681,26.0818952307692,50.5781132483756,37.9559561349845,63.299454862607
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.165816326530612,4.57741341318681,26.0818952307692,49.8641427188817,37.5332763194555,62.3099392924472
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.221088435374149,4.57741341318681,26.0818952307692,49.1501721893878,36.9998961377356,61.3282072940568
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.276360544217687,4.57741341318681,26.0818952307692,48.436201659894,36.540991552184,60.4470030717349
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.331632653061224,4.57741341318681,26.0818952307692,47.7222311304001,35.9741490726758,59.4814493184848
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.386904761904761,4.57741341318681,26.0818952307692,47.0082606009062,35.4460966970495,58.5995289839946
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.442176870748299,4.57741341318681,26.0818952307692,46.2942900714123,34.927979364722,57.7049221173219
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.497448979591836,4.57741341318681,26.0818952307692,45.5803195419184,34.3647310346809,56.8110664379831
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.552721088435373,4.57741341318681,26.0818952307692,44.8663490124245,33.7131406304393,55.9155321171394
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.607993197278911,4.57741341318681,26.0818952307692,44.1523784829307,33.1079909978721,55.1110805117288
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.663265306122448,4.57741341318681,26.0818952307692,43.4384079534368,32.5060285553034,54.3159009088069
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.718537414965985,4.57741341318681,26.0818952307692,42.7244374239429,31.862856840084,53.5335938440028
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.773809523809523,4.57741341318681,26.0818952307692,42.010466894449,31.1607688654844,52.7940071590684
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.82908163265306,4.57741341318681,26.0818952307692,41.2964963649551,30.4419023923896,51.989181195392
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.884353741496598,4.57741341318681,26.0818952307692,40.5825258354613,29.6854589359017,51.2862655581146
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.939625850340135,4.57741341318681,26.0818952307692,39.8685553059674,29.0251178494435,50.6231733041456
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,0.994897959183672,4.57741341318681,26.0818952307692,39.1545847764735,28.2524969968023,49.9903975331307
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,1.05017006802721,4.57741341318681,26.0818952307692,38.4406142469796,27.4193996930387,49.2482639546042
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,1.10544217687075,4.57741341318681,26.0818952307692,37.7266437174857,26.7201570881902,48.717125854408
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,1.16071428571428,4.57741341318681,26.0818952307692,37.0126731879919,25.9618320131214,48.1747915134873
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,1.21598639455782,4.57741341318681,26.0818952307692,36.298702658498,25.156346363745,47.4793891285716
"YEL",18.0042092999593,0.44715817308985,69.805296560939,48.5153705348105,1.27125850340136,4.57741341318681,26.0818952307692,35.5847321290041,24.3049795369185,46.9605182777647
