"HUC8","MEANT","pctrun","pctrock","pctShade","pctBrBnk","HAiFLS_dev","HAiFLS_for","ml.value","2.5 %","97.5 %"
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,0,0.896519543258674,4.57357793444444,26.3522861866667,28.9209023913789,14.9320427926486,42.7950377562602
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,2.02855917141631,0.896519543258674,4.57357793444444,26.3522861866667,29.3585588633094,15.5620851464697,43.05594804743
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,4.05711834283263,0.896519543258674,4.57357793444444,26.3522861866667,29.7962153352399,16.3828409823915,43.3151354243869
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,6.08567751424894,0.896519543258674,4.57357793444444,26.3522861866667,30.2338718071704,17.0000804540811,43.5228119369551
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,8.11423668566526,0.896519543258674,4.57357793444444,26.3522861866667,30.6715282791009,17.617614380754,43.7343430856754
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,10.1427958570816,0.896519543258674,4.57357793444444,26.3522861866667,31.1091847510313,18.2549391089296,43.9521935903454
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,12.1713550284979,0.896519543258674,4.57357793444444,26.3522861866667,31.5468412229618,18.9179518096402,44.2251647503355
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,14.1999141999142,0.896519543258674,4.57357793444444,26.3522861866667,31.9844976948923,19.5407256932575,44.4711283009668
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,16.2284733713305,0.896519543258674,4.57357793444444,26.3522861866667,32.4221541668228,20.1488563684482,44.7842790974464
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,18.2570325427468,0.896519543258674,4.57357793444444,26.3522861866667,32.8598106387533,20.7704045913925,45.0263217952111
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,20.2855917141631,0.896519543258674,4.57357793444444,26.3522861866667,33.2974671106837,21.3325334935424,45.3099488532579
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,22.3141508855795,0.896519543258674,4.57357793444444,26.3522861866667,33.7351235826142,21.9072337206404,45.6404771353683
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,24.3427100569958,0.896519543258674,4.57357793444444,26.3522861866667,34.1727800545447,22.4859875100395,45.9365301629606
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,26.3712692284121,0.896519543258674,4.57357793444444,26.3522861866667,34.6104365264752,23.0648259815838,46.2841667507871
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,28.3998283998284,0.896519543258674,4.57357793444444,26.3522861866667,35.0480929984057,23.6931007563873,46.6293430729554
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,30.4283875712447,0.896519543258674,4.57357793444444,26.3522861866667,35.4857494703362,24.1929621593385,46.9639184031378
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,32.456946742661,0.896519543258674,4.57357793444444,26.3522861866667,35.9234059422666,24.7788693004833,47.2622781499468
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,34.4855059140773,0.896519543258674,4.57357793444444,26.3522861866667,36.3610624141971,25.3819253068114,47.6055725063576
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,36.5140650854937,0.896519543258674,4.57357793444444,26.3522861866667,36.7987188861276,25.9556445291043,47.9733042138438
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,38.54262425691,0.896519543258674,4.57357793444444,26.3522861866667,37.2363753580581,26.5002075221511,48.2951373204965
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,40.5711834283263,0.896519543258674,4.57357793444444,26.3522861866667,37.6740318299886,26.9947860262365,48.6961004457532
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,42.5997425997426,0.896519543258674,4.57357793444444,26.3522861866667,38.111688301919,27.3914390070359,49.1513867300894
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,44.6283017711589,0.896519543258674,4.57357793444444,26.3522861866667,38.5493447738495,27.856508292907,49.5247179518286
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,46.6568609425752,0.896519543258674,4.57357793444444,26.3522861866667,38.98700124578,28.2711929764713,49.959966015204
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,48.6854201139915,0.896519543258674,4.57357793444444,26.3522861866667,39.4246577177105,28.6973241119635,50.3867646479155
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,50.7139792854079,0.896519543258674,4.57357793444444,26.3522861866667,39.862314189641,29.121919322373,50.8856617748405
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,52.7425384568242,0.896519543258674,4.57357793444444,26.3522861866667,40.2999706615714,29.547896721241,51.3996567409271
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,54.7710976282405,0.896519543258674,4.57357793444444,26.3522861866667,40.7376271335019,29.8627420390871,51.8991495540524
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,56.7996567996568,0.896519543258674,4.57357793444444,26.3522861866667,41.1752836054324,30.2137425598081,52.3692989111493
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,58.8282159710731,0.896519543258674,4.57357793444444,26.3522861866667,41.6129400773629,30.6343808109009,52.9010446582585
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,60.8567751424894,0.896519543258674,4.57357793444444,26.3522861866667,42.0505965492934,31.0004607824589,53.3394836530681
"YEL",18.4351363168724,0.447496967605663,70.1560743658645,62.8853343139058,0.896519543258674,4.57357793444444,26.3522861866667,42.4882530212238,31.3400845726921,53.823713862909
