"PctDeveloped"	"PctForest"	"PctGrassland"	"PctPasture"	"PctCrops"
"1"	2.89945147335005	2.82851987695106	2.3468637927469	4.06838871432337	0
"2"	1.57294338756236	1.6766901394514	2.86794381637635	4.1164738270387	2.17172282468586
"3"	1.7945426605554	0	3.4997454474877	3.73296034681234	3.13868817935835
"4"	0.893349162602212	4.06239630954626	2.54573339392144	3.25611201669947	1.74785426138261
"5"	1.19649475578778	3.46760325571053	2.93589760739041	2.48639208015651	3.65778721022148
"6"	2.17964170678944	2.17964170678944	3.17286610525776	3.97570331528274	2.31750590171826
"7"	2.37126963179136	2.22008271546123	3.2390184147627	3.90308141408416	2.30431769517166
"8"	2.0518915899563	0.298492988588255	2.37389412071907	0	4.43236838950372
"9"	0.810930216216329	2.82953009863992	2.50552593699074	4.11087386417331	2.53071618581929
"10"	0.748385910819201	0	2.88628025130924	3.0033866454619	4.15585092977472
"11"	2.22707754051531	3.54227598005364	2.65516073737353	3.62917770172873	2.16123097470926
"12"	1.78696789327451	3.25993335580758	3.20718248426372	3.83547640990957	0.453374736783471
"13"	1.17226519822512	2.39354302449086	3.42158266238547	3.66909911957427	3.04376388485683
"14"	0.822000068466327	0	2.31327456883007	0	4.50664720038594
"15"	1.11671233045971	3.81816382731153	1.75691273790734	3.78760844063292	1.86863594737525
"16"	0	4.04114135159637	0	3.77501557403199	0.920511419427844
"17"	2.15542744861508	1.21444410430261	1.65068087100855	3.56879113173103	3.92145209570657
"18"	2.63212088587382	0	3.46472732998611	3.71357206670431	2.84077481686979
"19"	1.37588534529185	3.61347341645298	3.36330911358287	3.29166424531066	2.10102642943823
"20"	1.20944492691606	2.33161102299313	2.41505354590724	3.89833512759192	3.42891711780606
"21"	1.82917698227226	0	3.32494197382828	0	4.23372753729097
"22"	2.61765733586546	4.13618232739263	0.834182918269772	1.87754860114985	2.99034318546892
"23"	1.90934442630521	0	2.33778704654725	0	4.45310289591312
"24"	1.32506527482348	1.61969817109627	2.07921131255414	3.49225723342408	4.01327564777569
"25"	2.48197838995026	4.0831712615678	2.08163212310342	3.20616378942909	0
"26"	1.87604519195304	2.84525991249333	2.98156199571611	4.07608847703294	0.968186859541206
"27"	0.487923859718688	4.14731883286042	1.91950897979504	3.37227150283899	1.42181933227014
"28"	1.37269991900128	2.58587948463738	2.56091251575373	3.58873354208046	3.65012671642306
"29"	1.03682563420318	0.293637002607919	2.01285313937072	3.96581715181687	3.70353266180856
"30"	0	3.58595262186702	1.10028173802839	4.15743309779476	0
"31"	0	4.58156032038309	1.4663370687165	0	0
"32"	1.11642446443389	2.60861513744971	2.7975474317403	4.06699491401188	2.52998146264298
"33"	2.31397827679053	3.62322920403469	2.05037740869303	1.94442094545616	3.75341797532963
"34"	0	0.68983042771136	1.74371406070927	1.82700301919885	4.5006187615943
"35"	3.23906284572669	4.17015509918946	2.54668400929991	0	0
"36"	1.75798284733453	0.858108776417686	1.12601126274812	3.31891787460595	4.17500023691604
"37"	0	4.18720795836389	3.58798921851565	0	0
"38"	1.45066276669488	3.54812362771214	0.808334834681089	4.13902845241445	0
"39"	0	4.4064217610684	0	2.99695104255324	0
"40"	0	3.24689654039457	1.07517371586605	4.30890570123714	0
"41"	2.01038153588586	4.31929099869507	2.8982769372458	0	1.18038859985926
"42"	0.71697016098351	4.005119950744	2.42236938613149	3.38478104799645	1.98640864110572
"43"	1.2057256532882	3.2912780823746	3.0033058604053	3.73264448197994	2.55272924588086
"44"	2.23359222147138	3.1451096745329	2.58539420081561	3.49482264096665	3.26696027264982
"45"	0	2.89685718861944	2.24160380092834	3.8866589963766	3.32239681191024
"46"	2.17821752568579	0	2.98922849979357	1.60532162152101	4.25305114187353
"47"	1.52592021206112	2.95247839888796	2.34081217438952	2.90221235277924	3.89271415299309
"48"	1.69364161318706	3.11330760319653	2.24190205822786	3.55187072742226	3.48968741553855
"49"	0.885904984371608	3.82631503260178	0.388698247964463	3.99280360995805	0
"50"	1.38765954907661	0	3.23147373254717	3.02878647191056	3.98908523551857
"51"	0.278020161908976	4.33494174645708	1.07263680223853	3.15426892549956	0
"52"	2.47993590273593	1.19491075450233	2.93652818751743	0	4.24715076864991
"53"	2.87568604035951	2.20663641152091	2.39142694492508	3.66392528257	3.34052843250911
"54"	3.22026962268059	3.50042455637942	3.47375935706899	2.53223297481355	0.404219002040386
"55"	1.37001779966044	3.95770830171812	2.96838856353323	2.88086816368577	2.43685821934108
"56"	0.937818985107379	2.88140827452658	3.33016690638413	3.61119794613389	0
"57"	1.11337270411082	3.61252417731554	3.05683786439216	0	3.75269164270775
"58"	1.32574174144561	1.8032143482089	1.19517848692666	4.42470864940354	2.12504471480783
"59"	1.29408527422767	3.03281612880946	1.93243601438597	3.77894539394367	3.30589399056812
"60"	1.11418470901969	3.95267958204361	1.49963218522442	3.64432416879844	1.68662638141026
"61"	0	1.1712514722274	2.16395264947482	3.91147491005131	3.73995012095931
"62"	2.36925643124683	1.28334639181926	2.65969472534208	3.51663121417442	3.75511490410611
"63"	2.33447218499428	2.89127784838328	2.81046933232708	4.02138947257721	0.96763064533502
"64"	2.48777609233057	1.49251657435969	2.86515218668193	4.15076835123574	2.01260152359546
"65"	0	4.45012538675518	0.62570589955511	2.74037240622199	0
"66"	0	3.95894226168317	0	3.80499963332388	1.73569995655146
"67"	1.45784805353757	0	2.08355395323703	2.55475385722604	4.36694088733783
"68"	0	4.44087626754082	2.07927329065143	2.12852007033966	0.79358307324282
"69"	0.781968512800239	3.4352614145926	1.96381773441423	3.69704758492034	3.17078107116485
"70"	0	1.2602536400902	1.99003495400742	2.97176308346795	4.29907399553478
"71"	1.82698565380673	3.20268284172881	2.05151276616136	3.56358375119091	3.26931608288366
"72"	3.30972118710116	3.83410582146111	1.27512044534867	2.97757307837317	2.09816895265768
"73"	0	0	1.70988069550249	3.70432558382618	4.0403996255118
"74"	0	4.02064136651995	1.21444410430261	3.32654945257844	2.83630453668762
"75"	2.13750534268588	1.12718566119667	2.60429869621793	3.82580183003789	3.52763848003611
"76"	1.80144008697924	3.52280649387712	2.80724388065339	3.19238003102323	2.40845131755956
"77"	0.742374121233393	3.73788803038209	3.73351069790314	1.52125821344021	2.24499485355437
"78"	2.55446433351626	3.50991786370562	2.53546319188189	3.12639939838965	3.04912384925878
"79"	1.93908418393012	1.75126810788985	2.14472383380743	4.24349409499219	2.64583701693848
"80"	1.82839360240544	1.78760491400259	2.60728570384891	3.73280111729387	3.62281406310361
"81"	0	3.90591744778692	3.12408724792545	3.33065050833957	1.28334639181926
"82"	2.66258782679289	3.88031794032937	1.10822774728621	0.971730009045095	3.59883317355073
"83"	0	4.53715086637426	2.14893933620503	0	0
"84"	1.93330740316169	3.96427302861471	1.88805763883998	0	3.50903189865336
"85"	0	4.61512051684126	0	0	0
"86"	0	4.12251543911935	1.6333261276324	0	3.58808724229279
"87"	2.16584945476758	3.88136475731142	0	0	3.8240142903167
"88"	1.33736373763651	0	3.50565861678843	2.04660490131925	4.0800101033452
